"_id"|nombre_ws|strCategoria|strSubcategoria|strCiudad|strDescripcion
5880b350636e564ad8d9b9d6|Hotel Pato Amarillo|Alojamientos|Hoteles|Punta Umbria|El Hotel Pato Amarillo, reformado en 2011 y con una categoría actual de 4 estrellas, ofrece a sus huéspedes unas instalaciones de vanguardia con una ubicación envidiable en Punta Umbría, a tan sólo unos pasos de la playa, 70m, y a 200m del centro urbano.136 habitaciones: Junior Suites (con Salón) y Élite, ambas estancias en planta Ático con Vistas al Mar, Superior (en 4ª planta con Vistas al Mar), Habitaciones Comunicadas (todas Vistas al Mar) y Habitaciones Estándar (48% Vistas al Mar). Todas exteriores con terrazas amuebladas. Disponemos también de habitaciones adaptadas para minusválidos.Destacar el lado gastronómico desde nuestro Restaurante Buffet con Show Cooking, cocina en directo, en donde gozará de los sabores de la cocina local ideal para todas las edades.Este magnífico hotel, ofrece a sus clientes una oportunidad única de disfrutar de una de las playas más espectaculares de la provincia de Huelva, cerca de la Reserva Natural Marismas del Odiel, el Paraje Natural los Enebrales y a tan sólo una hora del Parque Nacional de Doñana.
5880b350636e564ad8d9b9d9|Hostal Santa Catalina|Alojamientos|Hoteles|Sevilla|Situado en el centro histórico de Sevilla, desde el Hostal Santa Catalina podrá visitar los monumentos más importantes de la ciudad. A tan sólo 10 minutos caminando llegará a la zona monumental donde encontrará la Catedral, La Giralda y el Alcázar, descubriendo Sevilla en un agradable paseo. Si le gusta ir de shooping, a 5 minutos se encuentran las famosas Calles Sierpes y Tetuán donde podrá realizar todas sus compras. Nuestra inmejorable situación hará que pueda llegar de diferentes maneras al lugar que deseé. Estamos situados a 10 minutos de la estación de tren Santa Justa, junto al Hostal se encuentra la terminal de paradas de buses del centro, a 2 minutos encontrará una parada oficial de taxi y a 40 metros dispone de un parking privado, donde poder estacionar su coche con un importante descuento por ser cliente del hostal. Todas nuestras habitaciones están equipadas con TV de pantalla plana, baño privado y están climatizadas. Gratuidades: - Acceso gratis a Internet Wifi en todo el Hostal. - Consigna guarda equipajes - Préstamo de plancha - Prestamos secador de pelo En Recepción, abierta 24h, podrá adquirir mapas gratis, donde le indicaremos lo mejor de la ciudad, donde tapear, rutas y recomendaciones para no perderse nada de Sevilla. Además disponemos de venta de tickets de flamenco, bus turístico, alquiler de bicicletas... Si quiere disfrutar de la Semana Santa de Sevilla, el Hostal Santa Catalina es la mejor opción, ya que se encuentra situado en una calle por la que pasan gran parte de las procesiones religiosas. Tren: Tomar el bus 32 dirección al centro y bajarse en la parada Plaza Ponce de León, justo detrás de la iglesia de santa catalina se encuentra el hostal. Aeropuerto: Tomar el bus Aeropuerto y bajarse en la estación de tren santa justa. tomar el bus 32 dirección al centro y bajarse en la parada Plaza Ponce de León, justo detrás de la iglesia de santa catalina se encuentra el hostal. El hostal se encuentra situado en el centro de Sevilla, en el barrio de Santa Catalina. Todo el año. Abierto 24h. Chek in : 13:00h Check out: 12:00h
5880b350636e564ad8d9b9da|Hotel Ciudad de Cazorla|Alojamientos|Hoteles|Cazorla|Hotel Ciudad de Cazorla está situado en el mismo corazón de la maravillosa localidad de Cazorla, Ciudad que da nombre al Parque Natural más grande de España, lugar mágico para disfrutar de la Naturaleza en estado puro. Nuestro establecimiento ofrece un Restaurante/Cafetería donde poder degustar los mejores platos de la zona, regados con nuestro inconfundible Aceite de Oliva Virgen Extra, Wifi gratuito en todo el hotel, Recepción 24 horas, habitaciones plenamente equipadas, una coqueta piscina para las horas de más calor del verano, Salón de Belleza y Bienestar con descuentos esclusivos a nuestros clientes y un equipo de profesionales dispuesto a conseguir que su estancia en nuestro Hotel supere sus expectativas
5880b350636e564ad8d9b9dd|Hotel Alameda Malaga|Alojamientos|Hoteles|Málaga|En el centro de Málaga, en el Soho, entre calle Larios, Alameda Principal y Puerto Muy cerca de la catedral, Alcazaba, Museo Picasso, Museo Thyssen y recién inaugurado Muelle 1 Muy recomendable si sale en crucero desde Málaga ó tour por Marruecos por la cercanía al Puerto A 40 metros del recorrido oficial de Semana Santa (Alameda y Larios) Todas las habitaciones son climatizadas, disponen de baño, nueva TV LCD, secador y wifi gratuito
5880b350636e564ad8d9b9de|Fairplay Golf Hotel & Spa|Alojamientos|Hoteles|Benalup-Casas Viejas|Fairplay Golf Hotel & Spa es un lujoso resort de golf y Spa de 5 estrellas localizado en la Costa de la Luz y a tan solo una hora de la Costa del Sol. El Hotel de todo incluido de lujo con Golf y Spa posee un campo de golf con 18 hoyos diseñado por Paul Rolin, cinco restaurantes excelentes y 2000m2 de Spa. Fairplay Golf Hotel & Spa ofrece incluido en el servicio de todo incluido desayuno buffet, almuerzo, cena, bebidas en los restaurantes, bares y minibar, acesso al spa, fitnes, wifi y aparcamento.
5880b350636e564ad8d9b9e7|Cortijo La Argumosa|Alojamientos|Hoteles|Güéjar Sierra|Casa Rural en el corazón de Sierra Nevada.A 5 km de Güejar Sierra,y a 20 minutos de Granada.El sitio ideal para pasar unos días en plena naturaleza,o celebrar boda,comuniones,reuniones...Magnificas vistas,zonas deportivas(padel,tenis,basket, fútbol,senderismo,piscina,etc.).Un lugar para disfrutar.Salón con chimenea.Distintas zonas de ocio,con billar,etc.
5880b350636e564ad8d9b9e8|Playa de Valdelagrana|Alojamientos|Hoteles|El Puerto de Santa María|Hotel familiar, ubicado en una exclusiva zona residencial en la playa de Valdelagrana, a 500 metros del paseo marítimo. En el corazón de La Bahía de Cádiz y a escasos metros de un importante Parque Natural. Cuenta con excelentes vías de comunicación para visitar la provincia. Estación de tren de cercanías y parada de Bus a Cádiz y Jerez a 2 minutos caminando. Parada de Bus urbano a la puerta. El Hotel Playa de Valdelagrana cuenta entre sus instalaciones con camas confortables. Disponemos además de Parking gratuito para nuestros huéspedes. Sus habitaciones están dotadas con TV por cable, baños privados con secador de pelo, aire acondicionado y calefaccion individual, conexión a Internet WIFI GRATIS. Todo esto y su privilegiada ubicación lo convierten en un hotel ideal para unas vacaciones tranquilas o para los clientes de negocios.
5880b350636e564ad8d9b9f5|Hotel Restaurante La Reserva de la Axarquía|Alojamientos|Hoteles|Benamocarra|En la cima del Cerro La Jaula de Benamocarra, y con vistas al mismo pueblo dónde se encuentra, podrás respirar la brisa del Mar Mediterráneo al igual que divisar Sierra Tejeda o la localidad de Vélez Málaga. La Reserva de la Axarquía es un lugar para desconectar y encontrar la armonía con uno mismo, en pareja o con la familia. Sin duda activarás todos los sentidos, ven a conocer un lugar con encanto, un lugar simplemente… sorprendente.
5880b350636e564ad8d9b9f7|Hotel La Zubia|Alojamientos|Hoteles|La Zubia|Situada en el pueblo de La Zubia, junto al Parque Natural de Sierra Nevada y tan solo 5 min de la capital nazarí. Ideal tanto para hacer excursiones y practicar senderismo como para visitar La Alhambra y la ciudad. Fácil acceso por autovía A- 92 10 min a La Alhambra, 20 min a la estación de esquí de Sierra Nevada, 25 a la Alpujarra y a 30 la playa. Chimenea para relajarse al calor de la lumbre, salón amplio, dividido en dos ambientes, con ventana de acceso a la cocina y tv grande (ideal para reuniones grandes). La cocina dispone de todo lo necesario, patio andaluz, 12 dormitorios con mucha luz. Disponemos de restaurante especializado en carnes a la brasa, tanto el hotel como el restaurante están rodeados de jardines para tomar el sol en cualquier época del año.
5880b350636e564ad8d9b9f8|Hotel Plaza Manjón|Alojamientos|Hoteles|Villanueva del Arzobispo|"HOTEL PLAZA MANJÓN se encuentra en el Parque Natural de Cazorla, Segura y las Villas en el municipio de Villanueva del Arzobispo, desde donde podemos planear tanto rutas por la sierra, como visitas a las cercanas Úbeda y Baeza,patrimonio de la humanidad. Nos encontramos en la avenida principal del municipio, frente a la plaza de toros de estilo neo-mudéjar y el extenso parque municipal de San Blas; y a 5 minutos del Santuario de la Virgen de la Fuensanta. Una ubicación tranquila que, sin embargo nos sitúa a un paseo de toda la actividad comercial y de ocio de la localidad. Nuestras habitaciones decoradas en un estilo clásico y funcional están equipadas para su total comodidad y satisfacción; así como también ponemos a su disposición servicio de lavandería, niñera y wifi gratuito en cada zona del hotel, y aparcamiento público gratuito. En nuestro restaurante podrán disfrutar de una amplia selección de la gastronomía típica de la zona, con la selección de vinos de nuestra bodega. Y en el bar–cafetería, que permanece abierto durante todo el día, podrán disfrutar de las mejores ""tapas"" jienenses. Una combinación única que no les dejará indiferentes. ¡Damos más por menos!"
5880b350636e564ad8d9b9f9|Apartamentos ATH Domocenter|Alojamientos|Hoteles|Bormujos|Domocenter Apartamentos Turísticos, se sitúa en Bormujos, a tan solo 10 minutos del centro histórico y monumental de Sevilla por la autovía A49 Sevilla-Huelva (Salida 5).Un moderno edificio con Amplios estudios y apartamentos de 1 y 2 dormitorios, con categoría de 3 llaves, con un diseño confortable y funcional, disponen de cocina equipada, cuarto de baño completo, televisión, teléfono, calefacción y aire acondicionado. Podrá visitar los famosos monumentos del Alcázar y la catedral de la ciudad, así como pasear por los impresionantes jardines de los Reales Alcázares. Desde el complejo también podrá desplazarse rápidamente a la cercana zona comercial y empresarial de Bormujos. Este complejo de apartamentos, que ofrece una conexión excelente con la red de transporte, se encuentra junto a la autopista A49, que une Sevilla y Huelva. El aeropuerto de Sevilla está a solo 15 km. El parque nacional de Doñana y las playas de Matalascañas se hallan a unos 50 minutos en coche.
5880b350636e564ad8d9b9fb|La Hostería de Doña Lina|Alojamientos|Hoteles|Sevilla|HOTEL CON ENCANTO TOTALMENTE REFORMADO EN DICIEMBRE DE 2014 QUE DISPONE DE 9 HABITACIONES. POSEE UNA LOCALIZACION INMEJORABLE, ESTA SITUADO EN PLENO CORAZON DE SEVILLA, EN EL BARRIO DE SANTA CRUZ, CERCA DE LOS MONUMENTOS MAS EMBLEMATICOS DE LA CIUDAD COMO LA GIRALDA, LA CATEDRAL Y LOS REALES ALCAZARES, TODOS ELLOS A MENOS DE DOS MINUTOS A PIE. EL HOTEL LA HOSTERIA DE DOÑA LINA ESTA UBICADO EN UNA ANTIGUA CASA DE ESTILO SEVILLANO DE TRES PLANTAS CON ASCENSOR. TODAS LAS HABITACIONES CONSTAN DE BAÑO PRIVADO CON SECADOR DE PELO , ARTICULOS DE ASEOS, AIRE ACONDICIONADO/CALEFACCION, TELEVISOR DE PANTALLA PLANA Y WI- FI GRATUITO TANTO EN LAS HABITACIONES COMO EN LAS ZONAS COMUNES.
5880b3f8636e564ad8d9ba06|Cortijo de Tajar Hotel|Alojamientos|Hoteles|Huétor Tájar|Dentro del más puro estilo de los cortijos andaluces y situado en un espacio privilegiado de la vega de Granada, el HR Cortijo de Tajar ofrece sus mejores servicios en un ambiente rural.Capacidad para 100 personas en su salón restaurante donde degustar los platos típicos de la zona como el espárrago verde morado de Huétor Tájar.Somos especialistas en platos regionales y nacionales de nuestra Cocina Moderna Mediterránea.Las doce habitaciones del hotel están decoradas al estilo rústico pero con todo el confort y modernidad.Wifi GratuitoParking Gratuito Camas SupletoriasCunas bajo peticiónAmenities Baño completoAire acondicionadoCalefacciónEscritorioHabitaciones tranquilasDescubre el Poniente Granadino!Descubre Cortijo de Tajar!
5880b3f8636e564ad8d9ba07|Hotel La Malvasia|Alojamientos|Hoteles|El Rocío|El Hotel La Malvasía da vida a una antigua Casa Señorial Rociera, enclavada en la pintoresca Aldea del Rocío. Sus alrededores tienen un gran atractivo, el Parque Nacional de Doñana, la Ermita de la Virgen del Rocío, las playas de Matalascañas y la misma aldea del Rocío con sus calles de arena. Su interior ha sido escrupulosamente restaurado pero sigue destilando su estilo propio y tradicional. La decoración apuesta por el estilo rústico. Existen rincones llenos de paz propicios para el relax como la terraza con vistas sobre las Marismas de Doñana ó su patio interior salpicado de coloristas flores. Sus habitaciones exquisitamente decoradas cuentan con las mejores condiciones para el descanso. Coronando el edificio y con las mejores vistas de la Aldea sobre las Marismas de Doñana se encuentra la Suite. En un ambiente cálido podrá soñar despierto con los flamencos rosas que viven a escasos metros de su balcón mirador. El típico desayuno se sirve en el restaurante y su terraza dónde se podrá embelesar con la brisa marismeña. Disfrute de nuestra biblioteca con más de 100 años de antigüedad en el bar-salón-chimenea, un rincón acogedor dónde se sentirá como en casa. El restaurante “La Malvasia” ofrece una selección de exquisitos platos de cocina local tradicional. Disfrute de un ambiente refinado y a su vez relajado mientras degusta alguna de las delicias culinarias típicas de la zona. Sumérjase en El Rocío en nuestro acogedor Bar Aura, el sitio ideal para tomar un aperitivo o una copa después de la cena. A caballo, en jeep ó paseando, disfrute el Rocío cómo prefiera. En los alrededores podrá realizar su mejor swing ó darse un chapuzón en el atlántico. Deje atrás el mundo exterior y permita que sus sentidos se eleven. Ha encontrado el lugar para relajarse y experimentar el Lujo de Vivir el Sur.
